215,6,-0.23561,2.8389
223,1,0.90992,-1.5807
223,2,1.0098,-2.249
223,3,-6.8212,-2.2048
223,4,7.735,-2.6708
223,5,-0.66584,2.1807
223,6,0.12379,2.3274
231,1,1.3887,-1.5846
231,2,1.4894,-2.204
231,3,-7.4495,-2.4125
231,4,7.184,-2.6874
231,5,-0.34082,1.6519
231,6,0.48319,1.816
239,1,1.8674,-1.5885
239,2,1.9491,-2.1705
239,3,-8.0725,-2.6641
239,4,6.6329,-2.704
239,5,0.03837,1.1253
239,6,0.84819,1.3232
247,1,2.3462,-1.5923
247,2,2.4022,-2.1409
247,3,-8.6825,-2.9189
247,4,6.0818,-2.7206
247,5,0.43562,0.59956
247,6,1.23,0.88649
255,1,2.814,-1.5595
255,2,2.8552,-2.1112
255,3,-9.2016,-3.1956
255,4,5.5028,-2.713
255,5,0.83287,0.073773
255,6,1.6118,0.44975
263,1,3.2782,-1.5144
263,2,3.3083,-2.0816
263,3,-9.7207,-3.4724
263,4,4.9144,-2.6974
263,5,1.1906,-0.34818
263,6,1.9936,0.013008
271,1,3.7423,-1.4693
271,2,3.7342,-2.0802
271,3,-10.24,-3.7492
271,4,4.3261,-2.6818
271,5,1.5427,-0.75531
271,6,2.3797,-0.39533
279,1,4.2065,-1.4243
279,2,4.1439,-2.0957
279,3,-10.759,-4.026
279,4,3.7377,-2.6662
279,5,1.8948,-1.1624
279,6,2.7727,-0.75632
287,1,4.6578,-1.3997
287,2,4.5536,-2.1112
287,4,3.1291,-2.6201
287,5,2.3472,-1.4714
287,6,3.1658,-1.1173
295,1,5.0961,-1.3956
295,2,4.9633,-2.1267
295,4,2.5205,-2.5741
295,5,2.7996,-1.7804
295,6,3.5588,-1.4783
303,1,5.5345,-1.3916
303,2,5.373,-2.1422
303,4,1.9118,-2.5281
303,5,3.252,-2.0893
303,6,3.9983,-1.7822
311,1,5.9729,-1.3875
311,2,5.7968,-2.1561
311,4,1.3058,-2.4905
311,5,3.6797,-2.4035
311,6,4.4443,-2.0779
319,1,6.4113,-1.3835
319,2,6.2206,-2.1701
319,4,0.70415,-2.467
319,5,4.0828,-2.723
319,6,4.8904,-2.3736
327,1,6.8191,-1.4529
327,2,6.6443,-2.184
327,4,0.10249,-2.4435
327,5,4.4859,-3.0424
327,6,5.3139,-2.6833
335,1,7.227,-1.5223
335,2,7.0681,-2.198
335,4,-0.49916,-2.42
335,5,4.889,-3.3618
335,6,5.7149,-3.007
335,7,7.6855,-3.3602
343,1,7.6349,-1.5918
343,2,7.4919,-2.2119
343,4,-1.1008,-2.3965
343,5,5.2951,-3.6629
343,6,6.1159,-3.3308
343,7,7.3834,-3.176
351,2,7.9157,-2.2259
351,4,-1.7131,-2.3784
351,5,5.7104,-3.9088
351,6,6.5169,-3.6545
351,7,7.0814,-2.9918
359,4,-2.3361,-2.3657
359,5,6.1257,-4.1547
359,6,6.8623,-3.9416
359,7,6.745,-2.8364
367,4,-2.959,-2.353
367,5,6.5188,-4.4026
367,6,7.1997,-4.2234
367,7,6.3742,-2.7096
375,4,-3.582,-2.3403
375,5,6.7561,-4.665
375,6,7.5371,-4.5053
375,7,6.0034,-2.5829
383,4,-4.205,-2.3276
383,5,6.9934,-4.9273
383,6,7.6662,-4.7808
383,7,5.6326,-2.4562
383,8,7.735,-1.1326
391,4,-4.8279,-2.3482
391,5,7.2307,-5.1897
391,6,7.7655,-5.0554
391,7,5.2298,-2.4049
391,8,7.3003,-1.1726
391,9,7.6768,-0.19004
399,4,-5.4509,-2.402
399,5,7.4681,-5.452
399,6,7.8648,-5.33
399,7,4.8271,-2.3536
399,8,6.8655,-1.2126
399,9,7.211,-0.27527
407,4,-6.0738,-2.4559
407,7,4.4244,-2.3024
407,8,6.4307,-1.2527
407,9,6.7452,-0.36051
407,10,7.6053,-4.2361
415,4,-6.6968,-2.5097
415,7,4.0217,-2.2511
415,8,5.996,-1.2927
415,9,6.2794,-0.44575
415,10,7.3976,-4.0715
423,4,-7.3197,-2.5636
423,7,3.6193,-2.2548
423,8,5.5643,-1.3154
423,9,5.8136,-0.53098
423,10,7.19,-3.907
431,4,-7.9427,-2.6175
431,7,3.217,-2.2664
431,8,5.1326,-1.3382
431,9,5.3539,-0.59685
431,10,6.9823,-3.7424
431,11,7.6831,-1.5953
439,4,-8.56,-2.6201
439,7,2.8147,-2.2779
439,8,4.7009,-1.361
439,9,4.9003,-0.64336
439,10,6.6528,-3.6791
439,11,7.2678,-1.6352
447,4,-9.1774,-2.6227
447,7,2.4123,-2.2895
447,8,4.2692,-1.3838
447,9,4.4468,-0.68987
447,10,6.2826,-3.6495
447,11,6.8525,-1.6751
455,4,-9.7947,-2.6254
455,7,1.9813,-2.2998
455,8,3.8447,-1.4038
455,9,3.9932,-0.73637
455,10,5.9124,-3.6199
455,11,6.4372,-1.715
455,12,7.4045,-0.44175
455,13,7.6023,-1.2144
463,4,-10.412,-2.628
463,7,1.5463,-2.3099
463,8,3.442,-1.4155
463,9,3.5396,-0.78288
463,10,5.4941,-3.5669
463,11,6.0156,-1.7591
463,12,6.8992,-0.52662
463,13,7.1099,-1.2648
471,7,1.1112,-2.32
471,8,3.0393,-1.4273
471,9,3.0971,-0.81135
471,10,5.0689,-3.5106
471,11,5.5835,-1.8101
471,12,6.394,-0.61149
471,13,6.6174,-1.3153
479,7,0.67611,-2.3301
479,8,2.6366,-1.439
479,9,2.6582,-0.83381
479,10,4.6404,-3.4597
479,11,5.1513,-1.8611
479,12,5.8887,-0.69637
479,13,6.125,-1.3658
487,7,0.24102,-2.3402
487,8,2.2262,-1.4522
487,9,2.2193,-0.85627
487,10,4.2021,-3.4253
487,11,4.7192,-1.9122
487,12,5.4269,-0.75174
487,13,5.6326,-1.4163
495,7,-0.19536,-2.3384
495,8,1.7623,-1.4755
495,9,1.7804,-0.87873
495,10,3.7637,-3.3908
495,11,4.287,-1.9632
495,12,4.9797,-0.79728
495,13,5.1005,-1.4496
503,7,-0.63252,-2.3295
503,8,1.2984,-1.4987
503,9,1.3415,-0.90119
503,10,3.3253,-3.3564
503,11,3.8576,-2.0172
503,12,4.5324,-0.84281
503,13,4.5683,-1.4829
511,7,-1.0271,-2.3236
511,8,0.83447,-1.522
511,9,0.90542,-0.92085
511,10,2.8869,-3.3219
511,11,3.429,-2.0721
511,12,4.0852,-0.88835
511,13,4.0362,-1.5162
519,7,-1.2941,-2.3266
519,8,0.37057,-1.5453
519,9,0.47791,-0.9321
519,10,2.4499,-3.2904
519,11,3.0005,-2.1271
519,12,3.6379,-0.93389
519,13,3.5041,-1.5495
527,7,-1.5611,-2.3296
527,8,-0.093333,-1.5685
527,9,0.050386,-0.94334
527,10,2.0133,-3.26
527,11,2.5719,-2.182
527,12,3.192,-0.95234
527,13,3.0608,-1.5354
535,7,-1.6316,-2.2892
535,8,-0.55192,-1.5929
535,9,-0.37713,-0.95459
535,10,1.5767,-3.2295
535,11,2.1433,-2.237
535,12,2.7463,-0.96692
535,13,2.6174,-1.5213
535,14,-10.36,-2.1947
543,7,-1.5841,-2.2229
543,8,-0.99454,-1.6207
543,9,-0.80465,-0.96583
543,10,1.1401,-3.1991
543,11,1.7148,-2.292
543,12,2.3006,-0.9815
543,13,2.174,-1.5072
543,14,-9.775,-2.2792
551,7,-1.5366,-2.1565
551,8,-1.4372,-1.6485
551,9,-1.2322,-0.97708
551,10,0.70349,-3.1686
551,11,1.3085,-2.3449
551,12,1.8549,-0.99609
551,13,1.7307,-1.4932
551,14,-9.1905,-2.3636
559,7,-1.4892,-2.0901
559,8,-1.8798,-1.6763
559,9,-1.6597,-0.98832
559,10,0.32186,-3.1786
559,11,0.90542,-2.3976
559,12,1.4092,-1.0107
559,13,1.3014,-1.4878
559,14,-8.6262,-2.4441
567,7,-1.4824,-1.9645
567,8,-2.3224,-1.7041
567,9,-2.103,-0.98722
567,10,-0.051913,-3.1944
567,11,0.50233,-2.4503
567,12,1.0435,-1.0424
567,13,0.8955,-1.4971
567,14,-8.0955,-2.518
567,15,-10.627,-2.0928
567,16,-10.694,-1.5204
575,7,-1.5978,-1.6613
575,8,-2.7808,-1.7248
575,9,-2.5486,-0.98436
575,10,-0.42569,-3.2102
575,11,0.099245,-2.503
575,12,0.70429,-1.0798
575,13,0.48963,-1.5063
575,14,-7.5649,-2.5919
575,15,-10.15,-2.2075
575,16,-10.205,-1.6619
583,7,-1.7131,-1.358
583,8,-3.2548,-1.7382
583,9,-2.9942,-0.9815
583,10,-0.79384,-3.223
583,11,-0.35474,-2.4934
583,12,0.36512,-1.1172
583,13,0.04948,-1.5321
583,14,-7.0342,-2.6658
583,15,-9.6731,-2.3222
583,16,-9.7161,-1.8034
591,7,-1.99,-1.0423
591,8,-3.7289,-1.7517
591,9,-3.4398,-0.97864
591,10,-1.1226,-3.2152
591,11,-0.83926,-2.4465
591,12,0.025956,-1.1546
591,13,-0.41125,-1.5678
591,14,-6.5035,-2.7397
591,15,-9.1963,-2.4369
591,16,-9.2271,-1.9449
599,7,-2.2669,-0.72664
599,8,-4.203,-1.7652
599,9,-3.8854,-0.97578
599,10,-1.4514,-3.2074
599,11,-1.3238,-2.3995
599,12,-0.37991,-1.1796
599,13,-0.87198,-1.6035
599,14,-5.9648,-2.8452
599,15,-8.6907,-2.5197
599,16,-8.7379,-2.0819
607,7,-2.623,-0.37249
607,8,-4.6771,-1.7786
607,9,-4.331,-0.97292
607,10,-1.7692,-3.1906
607,11,-1.8083,-2.3526
607,12,-0.78577,-1.2047
607,13,-1.3327,-1.6392
607,14,-5.4249,-2.9553
607,15,-8.181,-2.598
607,16,-8.2471,-2.1872
615,7,-3.0055,-0.0055178
615,8,-5.1511,-1.7921
615,9,-4.8326,-1.0052
615,10,-2.0101,-3.1106
615,11,-2.2956,-2.3142
615,12,-1.2008,-1.2111
615,13,-1.7984,-1.6371
615,14,-4.885,-3.0654
615,15,-7.6713,-2.6763
615,16,-7.7563,-2.2925
623,7,-3.3841,0.3669
623,8,-5.6252,-1.8056
623,9,-5.3423,-1.0424
623,10,-2.2509,-3.0307
623,11,-2.8023,-2.3355
623,12,-1.6432,-1.162
623,13,-2.2671,-1.6123
623,14,-4.3424,-3.1724
623,15,-7.1616,-2.7545
623,16,-7.2655,-2.3979
623,17,7.5364,-5.4211
631,7,-3.7561,0.74837
631,8,-6.0621,-1.8113
631,9,-5.852,-1.0797
631,10,-2.4918,-2.9507
631,11,-3.3089,-2.3569
631,12,-2.0855,-1.1128
631,13,-2.7358,-1.5875
631,14,-3.781,-3.2579
631,15,-6.7044,-2.8634
631,16,-6.7747,-2.5032
631,17,7.4281,-5.1921
639,7,-4.1282,1.1299
639,8,-6.4937,-1.8159
639,9,-6.3617,-1.117
639,10,-2.8222,-2.8544
639,11,-3.8156,-2.3783
639,12,-2.5495,-1.0611
639,13,-3.2045,-1.5627
639,14,-3.2196,-3.3433
639,15,-6.2647,-2.9825
639,16,-6.3209,-2.6317
639,17,7.3197,-4.9631
647,7,-4.5141,1.5056
647,8,-6.9253,-1.8205
647,9,-6.8714,-1.1542
647,10,-3.1525,-2.758
647,11,-4.3347,-2.3786
647,12,-3.0494,-1.0052
647,13,-3.6898,-1.5287
647,14,-2.6581,-3.4287
647,15,-5.8249,-3.1016
647,16,-5.8671,-2.7602
647,17,7.131,-4.7898
647,18,7.6535,-4.4724
655,7,-4.9231,1.8717
655,8,-7.3569,-1.8252
655,9,-7.3625,-1.1848
655,10,-3.4996,-2.6749
655,11,-4.8539,-2.3788
655,12,-3.5493,-0.94926
655,13,-4.2246,-1.4673
655,14,-2.1311,-3.5145
655,15,-5.3852,-3.2206
655,16,-5.4134,-2.8887
655,17,6.9422,-4.6166
655,18,7.3865,-4.3103
663,7,-5.3321,2.2378
663,8,-7.7885,-1.8298
663,9,-7.8227,-1.2042
663,10,-3.8969,-2.6314
663,11,-5.373,-2.379
663,12,-4.0492,-0.89333
663,13,-4.7595,-1.4058
663,14,-1.6156,-3.6003
663,15,-4.9451,-3.3208
663,16,-4.9613,-2.9847
663,17,6.7297,-4.4579
663,18,7.1195,-4.1483
671,7,-5.7411,2.604
671,8,-8.2201,-1.8344
671,9,-8.2829,-1.2236
671,10,-4.2941,-2.5878
671,11,-5.8921,-2.3793
671,12,-4.5876,-0.81335
671,13,-5.2943,-1.3444
671,14,-1.1,-3.6861
671,15,-4.5046,-3.402
671,16,-4.5102,-3.0613
671,17,6.4459,-4.3428
671,18,6.8525,-3.9862
679,8,-8.6435,-1.8474
679,9,-8.7431,-1.2431
679,10,-4.7054,-2.5614
679,11,-6.4113,-2.3434
679,12,-5.1259,-0.73336
679,13,-5.8352,-1.293
679,14,-0.58528,-3.7732
679,15,-4.0642,-3.4832
679,16,-4.0591,-3.1379
679,17,6.1621,-4.2277
679,18,6.4649,-3.8697
687,8,-9.0588,-1.8688
687,9,-9.2033,-1.2625
687,10,-5.1402,-2.5635
687,11,-6.9304,-2.3076
687,12,-5.6643,-0.65338
687,13,-6.418,-1.312
687,14,-0.076195,-3.8691
687,15,-3.6237,-3.5644
687,16,-3.608,-3.2145
687,17,5.8783,-4.1125
687,18,6.0773,-3.7532
695,8,-9.4741,-1.8901
695,9,-9.6645,-1.2868
695,10,-5.575,-2.5656
695,11,-7.4495,-2.2717
695,12,-6.214,-0.61639
695,13,-7.0007,-1.331
695,14,0.43289,-3.965
695,15,-3.1667,-3.6313
695,16,-3.1556,-3.2758
695,17,5.5287,-4.019
695,18,5.6897,-3.6367
703,8,-9.8894,-1.9115
703,9,-10.126,-1.3127
703,10,-6.0097,-2.5677
703,11,-7.9687,-2.2358
703,12,-6.7705,-0.60522
703,13,-7.5835,-1.35
703,14,0.94197,-4.0609
703,15,-2.6822,-3.6744
703,16,-2.7032,-3.3372
703,17,5.1134,-3.9471
703,18,5.2898,-3.536
711,8,-10.305,-1.9329
711,9,-10.587,-1.3386
711,10,-6.4396,-2.5481
711,11,-8.4878,-2.2
711,12,-7.327,-0.59404
711,13,-8.1609,-1.3637
711,14,1.4527,-4.1386
711,15,-2.1977,-3.7175
711,16,-2.2508,-3.3986
711,17,4.6981,-3.8752
711,18,4.853,-3.4827
719,8,-10.72,-1.9543
719,10,-6.8612,-2.4924
719,11,-8.981,-2.1692
719,12,-7.8881,-0.60636
719,13,-8.7224,-1.3617
719,14,1.9685,-4.1616
719,15,-1.7131,-3.7606
719,16,-1.7969,-3.4476
719,17,4.2828,-3.8032
719,18,4.4162,-3.4294
727,10,-7.2828,-2.4367
727,11,-9.4655,-2.1401
727,12,-8.4538,-0.64219
727,13,-9.2838,-1.3598
727,14,2.4843,-4.1845
727,15,-1.2508,-3.8205
727,16,-1.3414,-3.4843
727,17,3.8496,-3.732
727,18,3.9794,-3.3761
735,10,-7.7044,-2.3809
735,11,-9.9301,-2.0976
735,12,-9.0194,-0.67801
735,13,-9.8452,-1.3578
735,14,3.0001,-4.2075
735,15,-0.80185,-3.8906
735,16,-0.88587,-3.521
735,17,3.4057,-3.661
735,18,3.5471,-3.3114
743,10,-8.1127,-2.3137
743,11,-10.255,-1.9606
743,12,-9.5851,-0.71384
743,13,-10.351,-1.2546
743,14,3.5136,-4.2098
743,15,-0.35287,-3.9606
743,16,-0.43038,-3.5577
743,17,2.9617,-3.5901
743,18,3.1175,-3.2399
751,10,-8.4811,-2.2118
751,11,-10.58,-1.8236
751,12,-10.086,-0.64868
751,13,-10.85,-1.137
751,14,4.0233,-4.1778
751,15,0.096109,-4.0307
751,16,0.0076342,-3.6016
751,17,2.5178,-3.5192
751,18,2.6878,-3.1684
759,10,-8.8495,-2.1099
759,12,-10.578,-0.56909
759,14,4.533,-4.1458
759,15,0.54509,-4.1007
759,16,0.43515,-3.6498
759,17,2.1308,-3.4489
759,18,2.2582,-3.0969
767,10,-9.2179,-2.0081
767,14,5.0426,-4.1138
767,15,0.97678,-4.1145
767,16,0.86267,-3.698
767,17,1.7438,-3.3786
767,18,1.779,-3.046
775,10,-9.5628,-1.8752
775,14,5.5439,-4.1064
775,15,1.4085,-4.1282
775,16,1.2902,-3.7463
775,17,1.3396,-3.3258
775,18,1.2998,-2.9951
783,10,-9.8685,-1.6908
783,14,6.0197,-4.173
783,15,1.8402,-4.1419
783,16,1.7164,-3.7751
783,17,0.88396,-3.3258
783,18,0.82063,-2.9442
791,10,-10.174,-1.5063
791,14,6.4956,-4.2396
791,15,2.2719,-4.1556
791,16,2.1403,-3.7717
791,17,0.42828,-3.3258
791,18,0.34143,-2.8934
799,10,-10.48,-1.3218
799,14,6.9294,-4.336
799,15,2.7157,-4.1594
799,16,2.5643,-3.7682
799,17,-0.027399,-3.3257
799,18,-0.13665,-2.8488
807,10,-10.786,-1.1373
807,14,7.2371,-4.522
807,15,3.1959,-4.1338
807,16,3.0076,-3.7585
807,17,-0.48308,-3.3257
807,18,-0.60692,-2.8482
815,14,7.5447,-4.708
815,15,3.6761,-4.1081
815,16,3.4832,-3.7385
815,17,-0.96374,-3.3412
815,18,-1.0772,-2.8477
823,14,7.8523,-4.894
823,15,4.1563,-4.0824
823,16,3.9588,-3.7184
823,17,-1.4527,-3.3618
823,18,-1.5475,-2.8471
831,15,4.6219,-4.0736
831,16,4.4344,-3.6983
831,17,-1.9417,-3.3824
831,18,-2.0177,-2.8466
839,15,5.0437,-4.1154
839,16,4.9167,-3.7115
839,17,-2.4307,-3.4031
839,18,-2.5126,-2.87
847,15,5.4655,-4.1571
847,16,5.4057,-3.758
847,17,-2.9304,-3.4033
847,18,-3.011,-2.8968
855,15,5.8873,-4.1989
855,16,5.8946,-3.8044
855,17,-3.4316,-3.4005
855,18,-3.5093,-2.9236
863,15,6.2806,-4.2605
863,16,6.3836,-3.8509
863,17,-3.9329,-3.3977
863,18,-4.0119,-2.9539
871,15,6.5888,-4.3817
871,16,6.7881,-3.9472
871,17,-4.4283,-3.4073
871,18,-4.544,-3.0089
879,15,6.8969,-4.5029
879,16,7.1419,-4.0735
879,17,-4.9066,-3.4537
879,18,-5.0761,-3.0638
887,15,7.205,-4.6241
887,16,7.4957,-4.1998
887,17,-5.3848,-3.5002
887,18,-5.6082,-3.1188
895,15,7.4171,-4.7542
895,17,-5.863,-3.5466
895,18,-6.1309,-3.1844
903,15,7.469,-4.8994
903,17,-6.3326,-3.6092
903,18,-6.5878,-3.325
911,15,7.5209,-5.0445
911,17,-6.7418,-3.7845
911,18,-7.0446,-3.4656
919,15,7.5728,-5.1896
919,17,-7.151,-3.9597
919,18,-7.5014,-3.6062
927,15,7.6247,-5.3347
927,17,-7.5602,-4.135
927,18,-7.9541,-3.7413
935,17,-7.9694,-4.3103
935,18,-8.4,-3.8672
943,17,-8.3775,-4.4285
943,18,-8.8458,-3.993
951,17,-8.7854,-4.5386
951,18,-9.2917,-4.1189
959,17,-9.1932,-4.6487
959,18,-9.7326,-4.2415
967,17,-9.6101,-4.7477
967,18,-10.139,-4.3416
975,17,-10.042,-4.8283
975,18,-10.545,-4.4416
983,17,-10.474,-4.9089
991,19,7.4522,-1.1774
999,19,6.8364,-1.2333
1007,19,6.2206,-1.2892
1015,19,5.6048,-1.345
1023,19,5.0135,-1.383
1031,19,4.4303,-1.415
1039,19,3.8471,-1.447
1047,19,3.2639,-1.4789
1055,19,2.6807,-1.5109
1063,19,2.0975,-1.5429
1071,19,1.4957,-1.5746
1079,19,0.89133,-1.6063
1087,19,0.28691,-1.638
1095,19,-0.3175,-1.6697
1103,19,-0.92192,-1.7014
1111,19,-1.5263,-1.7331
1119,19,-2.1308,-1.7648
1127,19,-2.7514,-1.7357
1135,19,-3.3743,-1.698
1143,19,-3.9973,-1.6602
1151,19,-4.6203,-1.6225
1159,19,-5.2432,-1.5847
1167,19,-5.8552,-1.5521
1167,20,-8.4419,-9.3361
1167,22,7.735,-0.22271
1175,19,-6.3905,-1.5554
1175,20,-8.4578,-9.0569
1175,22,7.0973,-0.25582
1183,19,-6.9258,-1.5587
1183,20,-8.4738,-8.7776
1183,22,6.4595,-0.28892
1191,19,-7.4611,-1.5621
1191,20,-8.4815,-8.5027
1191,22,5.8217,-0.32203
1191,23,7.761,-1.1748
1199,19,-7.9963,-1.5654
1199,20,-8.4311,-8.259
1199,22,5.1616,-0.3604
1199,23,7.3101,-1.2632
1207,19,-8.5316,-1.5687
1207,20,-8.3808,-8.0153
1207,22,4.4794,-0.40405
1207,23,6.8592,-1.3516
1207,24,7.6619,-4.6739
1215,19,-9.0096,-1.5704
1215,20,-8.3305,-7.7716
1215,21,-9.0111,-7.9755
1215,22,3.7971,-0.4477
1215,23,6.4083,-1.4399
1215,24,7.3976,-4.4723
1223,19,-9.4302,-1.5704
1223,20,-8.2801,-7.5279
1223,21,-8.9861,-7.6833
1223,22,3.1148,-0.49135
1223,23,5.9574,-1.5283
1223,24,7.1333,-4.2708
1223,25,7.6379,-3.9009
1223,26,-10.704,-0.88207
1223,27,7.5903,-0.22882
1231,19,-9.8508,-1.5703
1231,20,-8.1959,-7.2854
1231,21,-8.9612,-7.3911
1231,22,2.4334,-0.54755
1231,23,5.4903,-1.6221
1231,24,6.8517,-4.1115
1231,25,7.3534,-3.791
1231,26,-10.16,-0.77544
1231,27,7.0555,-0.25139
1231,28,7.3661,-0.95939
1231,29,-10.85,-1.202
1239,19,-10.271,-1.5703
1239,20,-8.1118,-7.043
1239,21,-8.8938,-7.0787
1239,22,1.7586,-0.69157
1239,23,5.0135,-1.7193
1239,24,6.5597,-3.9776
1239,25,7.0688,-3.681
1239,26,-9.6155,-0.6688
1239,27,6.5206,-0.27396
1239,28,6.8173,-0.9578
1239,29,-10.22,-1.1985
1247,19,-10.692,-1.5703
1247,20,-8.0276,-6.8005
1247,21,-8.8122,-6.7596
1247,22,1.0837,-0.83559
1247,23,4.5366,-1.8164
1247,24,6.2677,-3.8437
1247,25,6.7843,-3.5711
1247,26,-9.0714,-0.56217
1247,27,5.9857,-0.29653
1247,28,6.2685,-0.9562
1247,29,-9.5901,-1.195
1255,20,-7.9434,-6.5581
1255,21,-8.7307,-6.4404
1255,22,0.40882,-0.97961
1255,23,4.0723,-1.9094
1255,24,5.9757,-3.7098
1255,25,6.4615,-3.4912
1255,26,-8.4705,-0.50364
1255,27,5.4509,-0.31911
1255,28,5.7225,-0.96142
1255,29,-8.9602,-1.1916
1263,20,-7.8674,-6.3037
1263,21,-8.6487,-6.1294
1263,22,-0.26605,-1.1236
1263,23,3.6454,-1.99
1263,24,5.6758,-3.6423
1263,25,6.1333,-3.4156
1263,26,-7.8129,-0.49322
1263,27,4.8872,-0.3627
1263,28,5.1965,-1.0144
1263,29,-8.3374,-1.1856
1271,20,-7.8051,-6.0296
1271,21,-8.5657,-5.8429
1271,22,-0.90848,-1.261
1271,23,3.2186,-2.0706
1271,24,5.3713,-3.6147
1271,25,5.805,-3.34
1271,26,-7.1553,-0.48281
1271,27,4.3236,-0.40629
1271,28,4.6704,-1.0674
1271,29,-7.7359,-1.1722
1279,20,-7.7428,-5.7554
1279,21,-8.4826,-5.5563
1279,22,-1.5314,-1.3943
1279,23,2.7918,-2.1512
1279,24,5.0667,-3.5871
1279,25,5.4768,-3.2644
1279,26,-6.4978,-0.47239
1279,27,3.76,-0.44988
1279,28,4.1444,-1.1205
1279,29,-7.1345,-1.1587
1287,20,-7.6805,-5.4813
1287,21,-8.3995,-5.2697
1287,22,-2.1544,-1.5277
1287,23,2.3649,-2.2318
1287,24,4.7622,-3.5595
1287,25,5.0875,-3.2505
1287,26,-5.8884,-0.42872
1287,27,3.1964,-0.49348
1287,28,3.6183,-1.1735
1287,29,-6.533,-1.1453
1295,20,-7.5949,-5.2198
1295,21,-8.2721,-4.9913
1295,22,-2.7773,-1.661
1295,23,1.9516,-2.2609
1295,24,4.3827,-3.5475
1295,25,4.6981,-3.2366
1295,26,-5.2951,-0.37397
1295,27,2.5921,-0.56446
1295,28,3.0923,-1.2265
1295,29,-5.9417,-1.115
1303,20,-7.4952,-4.9661
1303,21,-8.1002,-4.7211
1303,22,-3.4159,-1.7386
1303,23,1.5428,-2.2727
1303,24,3.9926,-3.5377
1303,25,4.3088,-3.2227
1303,26,-4.7018,-0.31922
1303,27,1.9636,-0.65188
1303,28,2.5071,-1.2866
1303,29,-5.3565,-1.0745
1311,20,-7.3955,-4.7123
1311,21,-7.9284,-4.4509
1311,22,-4.0804,-1.7233
1311,23,1.134,-2.2845
1311,24,3.6024,-3.5279
1311,25,3.9194,-3.2088
1311,26,-4.1085,-0.26448
1311,27,1.335,-0.7393
1311,28,1.8629,-1.3538
1311,29,-4.7713,-1.0341
1319,20,-7.2471,-4.4989
1319,21,-7.7565,-4.1807
1319,22,-4.7449,-1.708
1319,23,0.72516,-2.2964
1319,24,3.2123,-3.5181
1319,25,3.5301,-3.1949
1319,26,-3.5301,-0.22872
1319,27,0.70644,-0.82672
1319,28,1.2186,-1.4209
1319,29,-4.1861,-0.99364
1327,20,-7.0498,-4.3259
1327,21,-7.5138,-3.9331
1327,22,-5.4076,-1.6006
1327,23,0.31148,-2.3038
1327,24,2.8222,-3.5044
1327,25,3.1361,-3.1848
1327,26,-2.9763,-0.22461
1327,27,0.07787,-0.91414
1327,28,0.57437,-1.4881
1327,29,-3.6039,-0.92015
1335,20,-6.8525,-4.153
1335,21,-7.2611,-3.6889
1335,22,-6.0701,-1.48
1335,23,-0.10383,-2.3098
1335,24,2.432,-3.4894
1335,25,2.7421,-3.1748
1335,26,-2.4226,-0.22049
1335,27,-0.50137,-1.007
1335,28,-0.069883,-1.5553
1335,29,-3.0246,-0.81361
1343,20,-6.6166,-4.0248
1343,21,-7.0083,-3.4446
1343,22,-6.7385,-1.3553
